transaction_id,customer_id,transaction_date,channel,product_category,quantity,unit_price,total_amount
TXN0001049,CUST00151,2026-06-24,In-Store,Electronics,3,147.23,441.7
TXN0001050,CUST00152,2025-12-02,Website,Home & Kitchen,3,76.33,229.0
TXN0001051,CUST00152,2026-08-02,In-Store,Books,1,18.2,18.2
TXN0001052,CUST00152,2026-01-10,Mobile App,Books,3,5.51,16.54
TXN0001053,CUST00152,2026-03-31,Mobile App,Groceries,2,28.25,56.51
TXN0001054,CUST00153,2026-07-13,Website,Home & Kitchen,2,36.87,73.74
TXN0001055,CUST00153,2025-09-24,In-Store,Groceries,4,9.95,39.81
TXN0001056,CUST00153,2026-06-11,Mobile App,Electronics,3,67.16,201.49
TXN0001057,CUST00153,2025-09-17,Website,Groceries,3,21.41,64.23
TXN0001058,CUST00153,2026-03-15,Mobile App,Home & Kitchen,1,200.4,200.4
TXN0001059,CUST00153,2026-07-30,In-Store,Toys,1,72.58,72.58
TXN0001060,CUST00153,2026-01-23,In-Store,Apparel,3,19.13,57.38
TXN0001061,CUST00154,2026-01-06,Website,Books,1,36.7,36.7
TXN0001062,CUST00154,2026-05-09,Website,Home & Kitchen,1,86.09,86.09
TXN0001063,CUST00154,2026-06-19,Mobile App,Groceries,1,42.23,42.23
TXN0001064,CUST00154,2025-11-30,Website,Apparel,3,39.79,119.38
TXN0001065,CUST00154,2025-09-10,Website,Books,2,16.89,33.79
TXN0001066,CUST00154,2025-09-21,In-Store,Beauty,2,11.49,22.99
TXN0001067,CUST00154,2025-12-14,Website,Groceries,3,12.65,37.96
TXN0001068,CUST00154,2026-08-02,In-Store,Electronics,3,139.26,417.77
TXN0001069,CUST00154,2026-08-07,Mobile App,Apparel,4,14.43,57.73
TXN0001070,CUST00154,2025-09-30,Mobile App,Beauty,2,48.35,96.7
TXN0001071,CUST00155,2026-05-15,Mobile App,Sports & Outdoors,1,208.02,208.02
TXN0001072,CUST00155,2026-03-06,Mobile App,Electronics,1,681.1,681.1
TXN0001073,CUST00155,2025-11-03,Mobile App,Beauty,4,8.19,32.77
TXN0001074,CUST00156,2026-03-04,Mobile App,Sports & Outdoors,1,227.24,227.24
TXN0001075,CUST00156,2025-11-24,Mobile App,Beauty,4,21.8,87.19
TXN0001076,CUST00156,2026-04-09,Website,Books,3,12.56,37.68
TXN0001077,CUST00157,2025-10-30,Website,Beauty,2,18.39,36.77
TXN0001078,CUST00157,2026-05-23,In-Store,Sports & Outdoors,4,55.42,221.67
TXN0001079,CUST00157,2026-01-23,In-Store,Groceries,4,17.5,69.98
TXN0001080,CUST00157,2025-10-03,Mobile App,Books,3,12.55,37.65
TXN0001081,CUST00157,2026-04-13,Mobile App,Apparel,3,42.1,126.29
TXN0001082,CUST00157,2026-01-02,Mobile App,Sports & Outdoors,3,37.97,113.9
TXN0001083,CUST00157,2026-02-08,Mobile App,Electronics,2,310.74,621.48
TXN0001084,CUST00157,2026-04-23,Mobile App,Home & Kitchen,2,10.43,20.86
TXN0001085,CUST00157,2026-07-10,Mobile App,Sports & Outdoors,1,150.32,150.32
TXN0001086,CUST00157,2025-10-26,Website,Home & Kitchen,4,64.29,257.15
TXN0001087,CUST00157,2025-10-30,In-Store,Sports & Outdoors,2,60.55,121.1
TXN0001088,CUST00157,2026-01-18,Website,Sports & Outdoors,2,101.44,202.89
TXN0001089,CUST00157,2025-12-26,Website,Sports & Outdoors,4,14.44,57.74
TXN0001090,CUST00157,2025-10-22,In-Store,Beauty,1,11.87,11.87
TXN0001091,CUST00157,2026-08-21,In-Store,Beauty,4,22.91,91.62
TXN0001092,CUST00157,2026-02-02,Website,Home & Kitchen,4,8.48,33.94
TXN0001093,CUST00157,2025-12-31,Mobile App,Home & Kitchen,3,14.98,44.94
TXN0001094,CUST00157,2025-12-18,Website,Apparel,4,4.23,16.91
TXN0001095,CUST00158,2026-08-18,In-Store,Toys,2,9.74,19.48
TXN0001096,CUST00158,2025-12-21,Website,Groceries,4,6.65,26.6
TXN0001097,CUST00158,2026-01-07,Website,Books,2,17.7,35.4
TXN0001098,CUST00158,2026-05-29,In-Store,Groceries,2,29.75,59.5
TXN0001099,CUST00159,2026-01-29,Website,Home & Kitchen,3,9.35,28.06
TXN0001100,CUST00159,2026-05-15,Website,Toys,3,27.53,82.59
TXN0001101,CUST00159,2026-04-03,Mobile App,Toys,4,4.21,16.86
TXN0001102,CUST00159,2026-03-17,Website,Sports & Outdoors,4,60.99,243.98
TXN0001103,CUST00159,2025-11-12,Mobile App,Books,3,10.22,30.67
TXN0001104,CUST00159,2026-05-29,Website,Electronics,2,44.54,89.08
TXN0001105,CUST00159,2026-07-26,Mobile App,Sports & Outdoors,1,249.23,249.23
TXN0001106,CUST00159,2025-11-26,Website,Books,4,4.42,17.68
TXN0001107,CUST00159,2026-08-08,Mobile App,Home & Kitchen,1,291.06,291.06
TXN0001108,CUST00159,2026-02-04,Mobile App,Groceries,4,4.43,17.74
TXN0001109,CUST00159,2026-01-16,In-Store,Toys,3,6.85,20.55
TXN0001110,CUST00159,2026-05-15,Mobile App,Books,1,12.54,12.54
TXN0001111,CUST00159,2026-08-15,Website,Home & Kitchen,3,53.26,159.78
TXN0001112,CUST00159,2026-03-29,Mobile App,Books,3,5.68,17.05
TXN0001113,CUST00159,2026-03-01,Mobile App,Groceries,4,10.94,43.77
TXN0001114,CUST00159,2026-08-19,In-Store,Sports & Outdoors,4,47.04,188.16
TXN0001115,CUST00159,2025-12-13,In-Store,Home & Kitchen,4,43.9,175.59
TXN0001116,CUST00159,2025-12-13,Website,Home & Kitchen,2,17.64,35.28
TXN0001117,CUST00159,2025-11-14,Website,Groceries,4,4.32,17.27
TXN0001118,CUST00159,2026-07-01,Mobile App,Toys,3,4.42,13.26
TXN0001119,CUST00160,2025-09-03,Mobile App,Toys,2,9.5,19.0
TXN0001120,CUST00160,2026-06-18,Website,Apparel,3,14.17,42.5
TXN0001121,CUST00160,2026-05-02,Website,Home & Kitchen,3,76.66,229.98
TXN0001122,CUST00160,2025-12-04,Mobile App,Beauty,1,62.52,62.52
TXN0001123,CUST00160,2026-03-14,Mobile App,Home & Kitchen,1,136.6,136.6
TXN0001124,CUST00161,2026-07-11,In-Store,Apparel,1,134.79,134.79
TXN0001125,CUST00161,2026-08-15,Website,Apparel,1,68.21,68.21
TXN0001126,CUST00161,2026-06-03,In-Store,Home & Kitchen,4,7.02,28.08
TXN0001127,CUST00161,2026-05-23,In-Store,Toys,3,15.44,46.32
TXN0001128,CUST00161,2026-06-22,Mobile App,Electronics,1,297.07,297.07
TXN0001129,CUST00161,2026-06-02,Mobile App,Toys,2,18.0,35.99
TXN0001130,CUST00161,2026-06-23,Website,Electronics,3,217.06,651.17
TXN0001131,CUST00161,2026-07-13,Website,Electronics,4,151.96,607.85
TXN0001132,CUST00161,2026-06-10,Website,Groceries,4,4.59,18.35
TXN0001133,CUST00161,2026-08-04,Website,Beauty,4,6.17,24.66
TXN0001134,CUST00161,2026-05-28,Website,Home & Kitchen,4,13.44,53.77
TXN0001135,CUST00161,2026-06-26,In-Store,Groceries,2,36.39,72.78
TXN0001136,CUST00161,2026-08-14,Website,Apparel,2,63.66,127.33
TXN0001137,CUST00161,2026-07-28,Mobile App,Books,4,5.81,23.25
TXN0001138,CUST00161,2026-07-27,Website,Books,2,16.98,33.95
TXN0001139,CUST00161,2026-08-02,Mobile App,Books,3,3.66,10.97
TXN0001140,CUST00161,2026-06-05,In-Store,Beauty,2,34.14,68.28
TXN0001141,CUST00162,2026-06-20,Mobile App,Apparel,4,13.56,54.24
TXN0001142,CUST00162,2026-05-02,Website,Toys,2,17.02,34.03
TXN0001143,CUST00162,2026-03-22,Mobile App,Groceries,4,17.03,68.12
TXN0001144,CUST00162,2026-07-19,Website,Electronics,1,463.25,463.25
TXN0001145,CUST00162,2026-03-29,Mobile App,Books,4,5.3,21.22
TXN0001146,CUST00162,2025-12-13,Mobile App,Groceries,1,31.66,31.66
TXN0001147,CUST00162,2026-05-17,In-Store,Electronics,4,33.86,135.45
TXN0001148,CUST00163,2026-03-22,In-Store,Books,4,2.36,9.45
TXN0001149,CUST00163,2025-09-24,In-Store,Groceries,4,7.14,28.55
TXN0001150,CUST00164,2025-09-16,Mobile App,Groceries,2,15.3,30.6
TXN0001151,CUST00164,2026-05-31,Website,Apparel,3,38.62,115.85
TXN0001152,CUST00164,2025-12-30,In-Store,Apparel,1,73.56,73.56
TXN0001153,CUST00164,2026-06-17,Website,Apparel,4,4.2,16.8
TXN0001154,CUST00165,2026-01-23,Mobile App,Toys,3,11.41,34.22
TXN0001155,CUST00165,2026-07-05,Mobile App,Books,1,33.75,33.75
TXN0001156,CUST00165,2026-07-06,Website,Electronics,1,193.1,193.1
TXN0001157,CUST00165,2025-11-16,Mobile App,Beauty,2,43.66,87.31
TXN0001158,CUST00165,2026-04-19,Mobile App,Home & Kitchen,4,50.48,201.93
TXN0001159,CUST00165,2026-03-31,In-Store,Beauty,4,4.44,17.75
TXN0001160,CUST00165,2025-08-31,Website,Books,2,4.35,8.7
TXN0001161,CUST00166,2026-06-02,Mobile App,Toys,4,21.78,87.11
TXN0001162,CUST00166,2026-01-11,Website,Toys,2,28.41,56.82
TXN0001163,CUST00167,2025-12-14,Mobile App,Books,1,9.63,9.63
TXN0001164,CUST00167,2025-09-10,Website,Books,4,9.84,39.34
TXN0001165,CUST00167,2026-03-09,Mobile App,Groceries,4,1.95,7.78
TXN0001166,CUST00168,2025-10-19,Mobile App,Toys,1,28.55,28.55
TXN0001167,CUST00168,2026-02-23,Mobile App,Books,1,26.44,26.44
TXN0001168,CUST00168,2025-11-14,Website,Books,1,36.45,36.45
TXN0001169,CUST00168,2025-09-14,Mobile App,Sports & Outdoors,4,30.09,120.36
TXN0001170,CUST00169,2026-05-17,Website,Beauty,4,13.06,52.23
TXN0001171,CUST00170,2026-08-05,Mobile App,Sports & Outdoors,4,57.9,231.61
TXN0001172,CUST00170,2026-08-07,Website,Groceries,4,14.8,59.22
TXN0001173,CUST00171,2026-03-29,In-Store,Sports & Outdoors,2,101.03,202.05
TXN0001174,CUST00171,2026-02-24,Mobile App,Groceries,1,56.8,56.8
TXN0001175,CUST00171,2025-11-14,Mobile App,Home & Kitchen,2,34.26,68.52
TXN0001176,CUST00171,2025-12-09,Mobile App,Apparel,4,30.53,122.12
TXN0001177,CUST00171,2026-01-15,Website,Beauty,1,60.11,60.11
TXN0001178,CUST00171,2025-10-13,Website,Groceries,2,15.89,31.78
TXN0001179,CUST00171,2025-09-25,Website,Electronics,3,218.37,655.11
TXN0001180,CUST00172,2026-05-12,Website,Beauty,2,10.43,20.86
TXN0001181,CUST00172,2026-01-09,Mobile App,Sports & Outdoors,1,199.45,199.45
TXN0001182,CUST00172,2026-04-02,In-Store,Groceries,1,72.22,72.22
TXN0001183,CUST00172,2026-01-18,Mobile App,Toys,1,73.92,73.92
TXN0001184,CUST00173,2026-03-22,In-Store,Apparel,1,126.19,126.19
TXN0001185,CUST00173,2026-06-13,Mobile App,Home & Kitchen,2,98.19,196.38
TXN0001186,CUST00173,2025-11-28,In-Store,Home & Kitchen,4,55.98,223.94
TXN0001187,CUST00173,2025-11-29,In-Store,Toys,1,68.6,68.6
TXN0001188,CUST00174,2026-07-09,Mobile App,Sports & Outdoors,1,207.5,207.5
TXN0001189,CUST00174,2026-07-02,In-Store,Toys,1,87.57,87.57
TXN0001190,CUST00174,2026-07-18,Website,Toys,2,18.66,37.31
TXN0001191,CUST00174,2026-06-04,Website,Sports & Outdoors,4,45.77,183.07
TXN0001192,CUST00174,2026-07-15,Website,Beauty,4,5.91,23.65
TXN0001193,CUST00175,2026-05-18,Website,Books,4,5.31,21.23
TXN0001194,CUST00175,2025-11-23,In-Store,Sports & Outdoors,4,59.2,236.78
TXN0001195,CUST00175,2025-09-21,Website,Electronics,1,588.22,588.22
TXN0001196,CUST00175,2026-06-02,Website,Sports & Outdoors,2,54.7,109.39
TXN0001197,CUST00175,2025-12-21,Mobile App,Books,2,16.14,32.29
TXN0001198,CUST00175,2026-07-25,In-Store,Electronics,3,261.1,783.3
TXN0001199,CUST00175,2025-09-28,Mobile App,Groceries,3,19.71,59.12
TXN0001200,CUST00175,2026-04-25,In-Store,Electronics,2,335.12,670.25
TXN0001201,CUST00175,2026-01-26,Mobile App,Toys,4,15.38,61.51
TXN0001202,CUST00175,2025-12-30,Mobile App,Books,3,10.94,32.81
TXN0001203,CUST00175,2025-12-20,Website,Sports & Outdoors,2,53.33,106.65
TXN0001204,CUST00176,2026-08-17,In-Store,Groceries,3,7.01,21.03
TXN0001205,CUST00176,2026-08-11,Mobile App,Home & Kitchen,3,8.85,26.56
TXN0001206,CUST00176,2026-08-14,Website,Groceries,1,59.49,59.49
TXN0001207,CUST00176,2026-08-21,Mobile App,Sports & Outdoors,3,25.35,76.04
TXN0001208,CUST00176,2026-08-17,Website,Apparel,1,75.58,75.58
TXN0001209,CUST00177,2026-08-18,Website,Beauty,2,41.24,82.48
TXN0001210,CUST00177,2026-02-02,Website,Groceries,2,27.51,55.02
TXN0001211,CUST00177,2025-10-18,Mobile App,Beauty,2,9.73,19.47
TXN0001212,CUST00177,2025-09-12,In-Store,Sports & Outdoors,2,60.88,121.76
TXN0001213,CUST00177,2026-06-17,Mobile App,Books,1,10.62,10.62
TXN0001214,CUST00177,2025-11-06,Mobile App,Home & Kitchen,4,38.34,153.35
TXN0001215,CUST00177,2026-01-08,Website,Books,4,6.71,26.82
TXN0001216,CUST00177,2026-05-26,In-Store,Toys,4,15.23,60.92
TXN0001217,CUST00177,2026-06-29,Mobile App,Toys,4,17.14,68.54
TXN0001218,CUST00177,2025-10-06,In-Store,Home & Kitchen,4,40.41,161.62
TXN0001219,CUST00177,2025-09-15,Mobile App,Home & Kitchen,1,291.05,291.05
TXN0001220,CUST00177,2026-08-03,Mobile App,Toys,2,23.93,47.87
TXN0001221,CUST00177,2026-07-26,In-Store,Sports & Outdoors,1,231.6,231.6
TXN0001222,CUST00177,2026-07-05,Mobile App,Books,3,3.84,11.53
TXN0001223,CUST00177,2026-06-18,Mobile App,Electronics,1,442.08,442.08
TXN0001224,CUST00178,2025-08-31,Website,Sports & Outdoors,4,21.57,86.27
TXN0001225,CUST00178,2026-05-03,Website,Home & Kitchen,4,14.95,59.8
TXN0001226,CUST00178,2025-10-06,Website,Groceries,2,35.84,71.68
TXN0001227,CUST00178,2026-02-05,Website,Toys,3,3.39,10.17
TXN0001228,CUST00178,2025-09-04,Website,Electronics,3,121.06,363.18
TXN0001229,CUST00178,2025-11-10,Mobile App,Sports & Outdoors,4,49.66,198.62
TXN0001230,CUST00179,2026-03-08,Mobile App,Home & Kitchen,4,58.34,233.35
TXN0001231,CUST00179,2025-11-08,In-Store,Toys,3,7.31,21.92
TXN0001232,CUST00179,2026-03-03,Website,Books,4,5.1,20.39
TXN0001233,CUST00179,2025-11-28,Website,Electronics,4,192.14,768.56
TXN0001234,CUST00179,2026-02-16,Mobile App,Apparel,1,131.9,131.9
TXN0001235,CUST00179,2026-05-16,Mobile App,Groceries,1,47.08,47.08
TXN0001236,CUST00179,2025-10-16,Mobile App,Apparel,1,40.98,40.98
TXN0001237,CUST00179,2026-05-05,In-Store,Beauty,1,77.55,77.55
TXN0001238,CUST00179,2025-09-02,Website,Home & Kitchen,3,96.49,289.47
TXN0001239,CUST00179,2026-03-24,In-Store,Beauty,4,21.17,84.67
TXN0001240,CUST00180,2026-04-23,In-Store,Sports & Outdoors,1,109.42,109.42
TXN0001241,CUST00180,2025-09-13,Mobile App,Electronics,2,152.49,304.97
TXN0001242,CUST00180,2025-10-28,Mobile App,Sports & Outdoors,1,104.77,104.77
TXN0001243,CUST00180,2025-12-08,Website,Apparel,3,29.38,88.14
TXN0001244,CUST00181,2026-06-07,Website,Apparel,4,8.96,35.82
TXN0001245,CUST00181,2026-04-06,Mobile App,Electronics,3,170.29,510.86
TXN0001246,CUST00181,2025-09-15,Website,Electronics,1,273.52,273.52
TXN0001247,CUST00181,2026-04-19,Website,Books,3,12.19,36.58
TXN0001248,CUST00181,2025-08-30,Website,Apparel,2,11.0,22.0
TXN0001249,CUST00182,2026-01-13,Mobile App,Beauty,4,13.59,54.37
TXN0001250,CUST00182,2025-12-02,In-Store,Groceries,4,2.39,9.55
TXN0001251,CUST00182,2026-06-29,Mobile App,Apparel,4,20.09,80.36
TXN0001252,CUST00182,2026-04-21,Mobile App,Electronics,1,251.87,251.87
TXN0001253,CUST00182,2026-07-04,Website,Home & Kitchen,4,26.32,105.29
TXN0001254,CUST00182,2025-09-02,Mobile App,Beauty,2,40.23,80.46
TXN0001255,CUST00182,2026-07-05,Website,Home & Kitchen,4,59.74,238.97
TXN0001256,CUST00182,2026-04-17,In-Store,Toys,4,3.33,13.34
TXN0001257,CUST00182,2025-11-18,In-Store,Groceries,2,26.99,53.98
TXN0001258,CUST00182,2026-01-11,Website,Toys,3,10.62,31.86
TXN0001259,CUST00182,2026-08-13,In-Store,Books,2,19.99,39.98
TXN0001260,CUST00182,2025-10-01,Mobile App,Groceries,1,8.41,8.41
TXN0001261,CUST00182,2025-12-18,Website,Books,2,15.18,30.35
TXN0001262,CUST00182,2026-07-05,Mobile App,Groceries,2,35.44,70.87
TXN0001263,CUST00182,2026-03-06,Mobile App,Sports & Outdoors,3,74.24,222.72
TXN0001264,CUST00182,2025-11-02,Mobile App,Toys,3,10.61,31.84
TXN0001265,CUST00182,2026-02-23,Website,Toys,3,28.91,86.72
TXN0001266,CUST00182,2026-02-07,Website,Home & Kitchen,1,201.0,201.0
TXN0001267,CUST00182,2026-07-26,Mobile App,Electronics,2,363.04,726.08
TXN0001268,CUST00182,2025-09-03,Mobile App,Toys,1,71.0,71.0
TXN0001269,CUST00182,2025-11-24,In-Store,Apparel,4,21.93,87.72
TXN0001270,CUST00182,2026-03-05,Mobile App,Sports & Outdoors,4,60.86,243.43
TXN0001271,CUST00182,2025-12-25,In-Store,Sports & Outdoors,1,105.89,105.89
TXN0001272,CUST00182,2026-01-15,Website,Sports & Outdoors,4,58.76,235.02
TXN0001273,CUST00182,2025-10-22,Website,Electronics,3,206.27,618.82
TXN0001274,CUST00182,2025-12-29,Website,Groceries,2,32.81,65.63
TXN0001275,CUST00183,2025-12-31,In-Store,Sports & Outdoors,4,5.91,23.65
TXN0001276,CUST00183,2026-04-09,In-Store,Beauty,4,2.66,10.64
TXN0001277,CUST00183,2025-11-20,Website,Groceries,4,11.92,47.68
TXN0001278,CUST00183,2026-08-14,Website,Beauty,2,34.7,69.39
TXN0001279,CUST00183,2026-02-23,Website,Home & Kitchen,2,114.44,228.87
TXN0001280,CUST00184,2026-06-15,In-Store,Beauty,3,29.76,89.29
TXN0001281,CUST00184,2026-04-09,Website,Electronics,3,264.65,793.96
TXN0001282,CUST00184,2026-07-09,Mobile App,Toys,4,2.54,10.16
TXN0001283,CUST00184,2026-07-13,Mobile App,Electronics,3,230.13,690.39
TXN0001284,CUST00184,2026-06-16,Mobile App,Books,4,4.19,16.77
TXN0001285,CUST00184,2025-09-06,Mobile App,Electronics,2,356.43,712.85
TXN0001286,CUST00184,2026-03-14,Website,Books,3,8.35,25.04
TXN0001287,CUST00184,2025-12-05,Website,Beauty,1,40.12,40.12
TXN0001288,CUST00184,2025-10-20,In-Store,Beauty,4,24.51,98.03
TXN0001289,CUST00184,2026-07-15,In-Store,Beauty,3,9.24,27.72
TXN0001290,CUST00184,2026-04-20,Website,Apparel,4,4.69,18.76
TXN0001291,CUST00184,2025-09-27,In-Store,Sports & Outdoors,2,106.26,212.52
TXN0001292,CUST00185,2026-04-16,Mobile App,Sports & Outdoors,3,70.21,210.64
TXN0001293,CUST00185,2026-08-13,Mobile App,Beauty,4,23.73,94.92
TXN0001294,CUST00185,2026-06-03,In-Store,Toys,1,56.31,56.31
TXN0001295,CUST00185,2026-06-05,In-Store,Electronics,1,333.05,333.05
TXN0001296,CUST00185,2026-03-15,In-Store,Electronics,4,184.84,739.34
TXN0001297,CUST00185,2026-03-18,Website,Books,1,10.11,10.11
TXN0001298,CUST00185,2026-02-28,Mobile App,Groceries,4,17.18,68.74
TXN0001299,CUST00185,2026-08-15,Website,Books,1,15.46,15.46
TXN0001300,CUST00185,2026-08-03,Mobile App,Toys,1,73.61,73.61
TXN0001301,CUST00185,2026-04-05,Website,Electronics,3,130.19,390.56
TXN0001302,CUST00185,2026-05-19,Mobile App,Apparel,1,28.86,28.86
TXN0001303,CUST00185,2026-03-11,Mobile App,Beauty,2,45.7,91.39
TXN0001304,CUST00185,2026-02-25,Mobile App,Groceries,4,7.91,31.65
TXN0001305,CUST00185,2026-05-19,Mobile App,Toys,2,12.44,24.87
TXN0001306,CUST00185,2026-07-11,In-Store,Electronics,4,36.44,145.76
TXN0001307,CUST00186,2026-07-03,In-Store,Sports & Outdoors,2,44.06,88.13
TXN0001308,CUST00186,2025-12-16,Website,Groceries,3,16.75,50.25
TXN0001309,CUST00186,2026-05-07,Website,Electronics,2,219.13,438.26
TXN0001310,CUST00186,2026-03-03,Website,Electronics,2,183.28,366.55
TXN0001311,CUST00186,2025-10-14,In-Store,Beauty,3,26.89,80.67
TXN0001312,CUST00186,2026-08-20,Website,Toys,4,16.39,65.58
TXN0001313,CUST00186,2026-08-13,Mobile App,Sports & Outdoors,3,71.74,215.22
TXN0001314,CUST00186,2025-10-18,Mobile App,Books,1,18.52,18.52
TXN0001315,CUST00187,2026-07-28,In-Store,Electronics,1,421.95,421.95
TXN0001316,CUST00187,2026-07-23,Mobile App,Beauty,2,26.0,51.99
TXN0001317,CUST00187,2025-12-19,Website,Sports & Outdoors,4,51.18,204.71
TXN0001318,CUST00187,2026-03-15,Website,Home & Kitchen,1,251.3,251.3
TXN0001319,CUST00188,2026-08-03,Website,Sports & Outdoors,1,22.05,22.05
TXN0001320,CUST00188,2025-10-08,Website,Toys,3,8.52,25.55
TXN0001321,CUST00188,2025-12-19,Website,Electronics,3,66.45,199.34
TXN0001322,CUST00188,2026-07-09,Website,Groceries,3,19.64,58.91
TXN0001323,CUST00188,2026-05-15,In-Store,Beauty,1,26.07,26.07
TXN0001324,CUST00188,2026-05-29,Website,Groceries,1,73.3,73.3
TXN0001325,CUST00189,2026-08-13,Website,Apparel,2,30.34,60.68
TXN0001326,CUST00189,2026-07-10,Website,Beauty,3,14.42,43.27
TXN0001327,CUST00189,2026-07-10,Mobile App,Books,1,36.11,36.11
TXN0001328,CUST00189,2026-07-12,Website,Home & Kitchen,2,121.28,242.57
TXN0001329,CUST00189,2026-08-17,Mobile App,Sports & Outdoors,4,22.43,89.72
TXN0001330,CUST00189,2026-08-14,In-Store,Beauty,2,46.45,92.89
TXN0001331,CUST00189,2026-08-17,In-Store,Groceries,3,21.41,64.22
TXN0001332,CUST00189,2026-06-30,Website,Groceries,4,17.61,70.46
TXN0001333,CUST00189,2026-08-06,Website,Apparel,1,120.93,120.93
TXN0001334,CUST00189,2026-06-18,Website,Books,3,10.68,32.04
TXN0001335,CUST00190,2025-11-01,Mobile App,Home & Kitchen,3,36.7,110.11
TXN0001336,CUST00190,2026-05-28,Mobile App,Toys,4,16.81,67.25
TXN0001337,CUST00190,2026-04-04,Mobile App,Books,1,28.42,28.42
TXN0001338,CUST00190,2025-12-01,Website,Beauty,2,25.34,50.69
TXN0001339,CUST00191,2026-03-19,Website,Books,2,18.22,36.44
TXN0001340,CUST00191,2025-11-18,In-Store,Sports & Outdoors,1,74.81,74.81
TXN0001341,CUST00191,2025-11-18,Website,Apparel,3,18.28,54.83
TXN0001342,CUST00191,2026-05-01,Website,Electronics,3,132.98,398.94
TXN0001343,CUST00191,2026-01-03,Mobile App,Toys,3,14.87,44.6
TXN0001344,CUST00191,2026-05-01,In-Store,Sports & Outdoors,1,79.16,79.16
TXN0001345,CUST00191,2026-02-14,Website,Beauty,1,33.91,33.91
TXN0001346,CUST00192,2026-02-23,In-Store,Groceries,1,68.2,68.2
TXN0001347,CUST00192,2026-04-01,In-Store,Beauty,1,18.86,18.86
TXN0001348,CUST00192,2026-05-10,Website,Beauty,3,13.35,40.04
TXN0001349,CUST00192,2026-01-08,Website,Groceries,2,9.65,19.3
TXN0001350,CUST00192,2026-06-29,In-Store,Groceries,3,1.88,5.64
TXN0001351,CUST00192,2026-02-19,Website,Sports & Outdoors,4,49.76,199.04
TXN0001352,CUST00192,2025-10-15,In-Store,Electronics,2,202.0,404.0
TXN0001353,CUST00192,2025-11-04,In-Store,Beauty,2,15.21,30.42
TXN0001354,CUST00192,2025-09-07,Mobile App,Toys,4,16.95,67.8
TXN0001355,CUST00192,2026-05-29,Website,Apparel,2,28.64,57.27
TXN0001356,CUST00192,2025-09-01,Mobile App,Books,4,3.68,14.71
TXN0001357,CUST00192,2025-12-02,In-Store,Electronics,2,165.51,331.03
TXN0001358,CUST00192,2026-01-22,Website,Electronics,3,141.62,424.85
TXN0001359,CUST00193,2026-05-21,Website,Books,4,7.49,29.94
TXN0001360,CUST00193,2026-08-17,In-Store,Groceries,1,29.46,29.46
TXN0001361,CUST00193,2026-05-26,Mobile App,Electronics,2,370.81,741.61
TXN0001362,CUST00194,2025-09-19,Mobile App,Books,2,19.68,39.37
TXN0001363,CUST00194,2026-07-26,In-Store,Apparel,2,43.58,87.16
TXN0001364,CUST00194,2026-08-16,Mobile App,Sports & Outdoors,4,37.21,148.84
TXN0001365,CUST00195,2026-07-05,In-Store,Apparel,2,19.07,38.14
TXN0001366,CUST00195,2026-02-19,Website,Toys,2,6.08,12.15
TXN0001367,CUST00195,2025-12-21,Website,Books,2,8.54,17.08
TXN0001368,CUST00195,2026-02-07,Website,Apparel,3,25.46,76.38
TXN0001369,CUST00195,2025-11-23,Mobile App,Home & Kitchen,4,27.88,111.5
TXN0001370,CUST00195,2026-01-19,Website,Apparel,4,8.11,32.43
TXN0001371,CUST00195,2025-09-11,Mobile App,Apparel,2,33.76,67.51
TXN0001372,CUST00195,2026-05-18,Website,Beauty,4,9.47,37.88
TXN0001373,CUST00195,2026-01-10,Website,Groceries,4,12.27,49.06
TXN0001374,CUST00195,2025-12-17,Website,Electronics,4,198.33,793.31
TXN0001375,CUST00195,2026-04-04,Website,Books,2,13.68,27.36
TXN0001376,CUST00195,2026-05-21,Mobile App,Toys,1,46.82,46.82
TXN0001377,CUST00195,2026-03-28,Mobile App,Groceries,4,13.37,53.47
TXN0001378,CUST00195,2026-03-04,Website,Groceries,2,17.16,34.33
TXN0001379,CUST00195,2026-07-08,Mobile App,Home & Kitchen,4,68.0,271.99
TXN0001380,CUST00195,2026-06-06,Mobile App,Home & Kitchen,1,215.59,215.59
TXN0001381,CUST00195,2026-03-02,Website,Electronics,2,114.89,229.77
TXN0001382,CUST00195,2026-02-05,Website,Groceries,1,55.0,55.0
TXN0001383,CUST00195,2026-06-20,Mobile App,Beauty,4,22.95,91.79
TXN0001384,CUST00195,2025-09-11,In-Store,Apparel,1,149.37,149.37
TXN0001385,CUST00195,2026-08-20,In-Store,Sports & Outdoors,2,55.69,111.37
TXN0001386,CUST00195,2026-03-01,Website,Electronics,1,396.63,396.63
TXN0001387,CUST00195,2026-01-16,Mobile App,Toys,4,10.12,40.49
TXN0001388,CUST00195,2026-05-18,In-Store,Books,3,3.07,9.21
