session_id,customer_id,session_date,device,pages_viewed,duration_minutes,resulted_in_purchase
SESS0001916,CUST00088,2026-07-06,Mobile App,14,15.1,True
SESS0001917,CUST00088,2026-08-08,Mobile App,9,27.3,True
SESS0001918,CUST00088,2026-07-28,Website - Desktop,1,29.3,False
SESS0001919,CUST00088,2026-06-30,Website - Mobile Browser,19,20.1,True
SESS0001920,CUST00088,2026-07-12,Mobile App,2,25.5,False
SESS0001921,CUST00088,2026-07-17,Mobile App,2,4.9,False
SESS0001922,CUST00088,2026-07-20,Website - Desktop,14,27.8,False
SESS0001923,CUST00088,2026-07-20,Website - Mobile Browser,2,22.6,True
SESS0001924,CUST00088,2026-08-09,Website - Mobile Browser,20,1.7,False
SESS0001925,CUST00088,2026-07-09,Mobile App,25,6.4,False
SESS0001926,CUST00089,2026-03-24,Website - Desktop,18,8.2,True
SESS0001927,CUST00089,2026-01-25,Mobile App,7,9.9,True
SESS0001928,CUST00089,2026-03-23,Mobile App,23,14.6,False
SESS0001929,CUST00089,2026-05-03,Mobile App,16,25.2,False
SESS0001930,CUST00089,2026-05-23,Mobile App,7,27.7,False
SESS0001931,CUST00089,2026-05-07,Mobile App,11,23.7,True
SESS0001932,CUST00089,2025-11-19,Website - Mobile Browser,3,23.8,True
SESS0001933,CUST00089,2025-08-28,Mobile App,23,3.4,False
SESS0001934,CUST00089,2026-08-19,Mobile App,5,9.5,False
SESS0001935,CUST00089,2025-09-02,Mobile App,6,29.1,False
SESS0001936,CUST00089,2026-03-16,Website - Mobile Browser,3,9.0,True
SESS0001937,CUST00089,2026-08-06,Website - Mobile Browser,15,25.6,False
SESS0001938,CUST00089,2026-07-24,Mobile App,16,28.0,True
SESS0001939,CUST00089,2025-09-17,Website - Mobile Browser,7,29.1,False
SESS0001940,CUST00089,2025-12-30,Website - Mobile Browser,12,15.0,False
SESS0001941,CUST00089,2026-06-28,Website - Desktop,7,18.4,False
SESS0001942,CUST00089,2026-07-05,Mobile App,2,27.6,False
SESS0001943,CUST00089,2026-06-17,Website - Mobile Browser,4,19.9,False
SESS0001944,CUST00089,2025-12-11,Website - Mobile Browser,10,5.5,False
SESS0001945,CUST00089,2025-10-17,Mobile App,12,8.9,True
SESS0001946,CUST00089,2026-06-30,Website - Mobile Browser,8,2.9,False
SESS0001947,CUST00090,2026-08-11,Mobile App,14,18.1,False
SESS0001948,CUST00090,2026-07-21,Website - Mobile Browser,6,12.0,False
SESS0001949,CUST00090,2025-11-22,Website - Desktop,12,10.4,False
SESS0001950,CUST00090,2026-06-21,Mobile App,25,19.9,False
SESS0001951,CUST00090,2025-09-16,Mobile App,1,4.6,False
SESS0001952,CUST00090,2025-10-15,Website - Desktop,24,24.4,False
SESS0001953,CUST00090,2026-08-08,Website - Desktop,19,16.5,False
SESS0001954,CUST00090,2026-05-07,Website - Desktop,17,16.0,False
SESS0001955,CUST00090,2026-01-09,Website - Desktop,13,18.3,False
SESS0001956,CUST00090,2025-09-05,Website - Mobile Browser,8,29.4,True
SESS0001957,CUST00090,2026-08-09,Mobile App,19,29.7,False
SESS0001958,CUST00090,2026-01-07,Website - Desktop,14,13.8,False
SESS0001959,CUST00090,2026-05-06,Website - Desktop,7,11.3,False
SESS0001960,CUST00090,2026-04-22,Website - Desktop,5,25.6,True
SESS0001961,CUST00090,2025-09-22,Website - Mobile Browser,24,3.0,True
SESS0001962,CUST00090,2026-06-24,Website - Desktop,5,22.9,False
SESS0001963,CUST00090,2026-07-06,Website - Desktop,1,8.1,False
SESS0001964,CUST00090,2025-09-06,Website - Desktop,1,20.1,True
SESS0001965,CUST00090,2026-01-05,Website - Mobile Browser,9,3.8,False
SESS0001966,CUST00090,2025-09-24,Website - Desktop,17,19.6,False
SESS0001967,CUST00090,2025-09-23,Mobile App,9,1.7,False
SESS0001968,CUST00091,2026-03-19,Mobile App,1,0.6,False
SESS0001969,CUST00091,2026-06-15,Website - Desktop,14,16.5,True
SESS0001970,CUST00091,2025-10-19,Website - Desktop,25,3.5,True
SESS0001971,CUST00091,2025-10-31,Mobile App,1,14.4,True
SESS0001972,CUST00091,2026-05-21,Website - Mobile Browser,24,3.8,False
SESS0001973,CUST00091,2026-05-23,Website - Mobile Browser,6,4.6,True
SESS0001974,CUST00091,2026-05-05,Mobile App,6,5.7,True
SESS0001975,CUST00091,2025-12-12,Mobile App,18,8.7,False
SESS0001976,CUST00091,2026-01-22,Mobile App,17,6.2,False
SESS0001977,CUST00091,2025-12-26,Website - Mobile Browser,20,9.3,True
SESS0001978,CUST00091,2026-06-04,Mobile App,2,21.9,False
SESS0001979,CUST00091,2026-05-04,Website - Desktop,20,24.2,False
SESS0001980,CUST00091,2025-12-08,Mobile App,23,3.9,False
SESS0001981,CUST00091,2025-10-22,Website - Mobile Browser,1,24.9,False
SESS0001982,CUST00091,2026-07-10,Website - Desktop,7,9.9,False
SESS0001983,CUST00091,2025-09-07,Website - Desktop,5,5.4,False
SESS0001984,CUST00091,2026-05-24,Website - Mobile Browser,5,27.7,True
SESS0001985,CUST00091,2026-02-24,Website - Desktop,10,4.0,False
SESS0001986,CUST00091,2025-08-30,Website - Mobile Browser,12,28.7,False
SESS0001987,CUST00091,2026-06-22,Mobile App,20,22.9,False
SESS0001988,CUST00091,2026-04-28,Mobile App,5,27.8,True
SESS0001989,CUST00091,2026-07-08,Mobile App,1,26.9,True
SESS0001990,CUST00091,2026-03-14,Website - Desktop,23,28.3,False
SESS0001991,CUST00091,2026-06-21,Mobile App,20,10.3,False
SESS0001992,CUST00091,2026-07-23,Website - Mobile Browser,25,27.2,False
SESS0001993,CUST00091,2026-02-23,Website - Desktop,10,14.4,False
SESS0001994,CUST00091,2026-05-09,Website - Desktop,10,22.1,False
SESS0001995,CUST00091,2026-01-26,Website - Mobile Browser,2,5.7,False
SESS0001996,CUST00092,2025-10-22,Website - Mobile Browser,8,1.2,False
SESS0001997,CUST00092,2026-08-12,Website - Desktop,16,29.4,False
SESS0001998,CUST00092,2026-03-02,Website - Mobile Browser,1,20.4,False
SESS0001999,CUST00092,2026-08-14,Website - Mobile Browser,19,23.3,False
SESS0002000,CUST00092,2025-10-11,Mobile App,8,24.8,False
SESS0002001,CUST00092,2025-11-11,Website - Mobile Browser,15,7.9,False
SESS0002002,CUST00092,2026-04-06,Mobile App,24,12.4,False
SESS0002003,CUST00092,2025-11-13,Website - Desktop,11,16.8,False
SESS0002004,CUST00092,2025-11-01,Website - Desktop,12,18.0,False
SESS0002005,CUST00092,2026-05-22,Mobile App,18,22.9,True
SESS0002006,CUST00092,2026-03-16,Website - Mobile Browser,1,25.1,False
SESS0002007,CUST00092,2026-06-26,Website - Desktop,19,19.3,False
SESS0002008,CUST00092,2026-06-16,Website - Desktop,5,15.8,False
SESS0002009,CUST00092,2026-02-11,Website - Desktop,1,11.6,False
SESS0002010,CUST00092,2025-12-17,Website - Desktop,11,12.9,False
SESS0002011,CUST00092,2026-04-15,Website - Desktop,25,8.6,False
SESS0002012,CUST00092,2026-06-20,Mobile App,3,12.3,True
SESS0002013,CUST00092,2025-10-25,Website - Desktop,3,27.8,False
SESS0002014,CUST00092,2026-06-12,Website - Mobile Browser,3,9.3,False
SESS0002015,CUST00092,2026-04-16,Mobile App,5,11.1,False
SESS0002016,CUST00092,2025-11-05,Website - Mobile Browser,9,6.2,False
SESS0002017,CUST00092,2025-10-05,Website - Mobile Browser,20,5.2,False
SESS0002018,CUST00092,2025-09-24,Website - Desktop,10,8.4,False
SESS0002019,CUST00092,2026-04-01,Website - Desktop,6,10.0,False
SESS0002020,CUST00092,2026-06-27,Mobile App,18,8.8,True
SESS0002021,CUST00092,2025-09-06,Website - Mobile Browser,5,27.1,True
SESS0002022,CUST00092,2025-12-06,Website - Desktop,17,0.6,True
SESS0002023,CUST00092,2026-03-09,Mobile App,15,21.4,False
SESS0002024,CUST00092,2025-09-19,Website - Mobile Browser,11,10.6,False
SESS0002025,CUST00092,2026-03-29,Website - Desktop,20,3.7,False
SESS0002026,CUST00092,2026-05-26,Website - Desktop,15,8.8,False
SESS0002027,CUST00092,2025-12-16,Mobile App,13,5.6,False
SESS0002028,CUST00092,2026-03-13,Website - Desktop,1,5.3,True
SESS0002029,CUST00092,2026-04-13,Website - Desktop,2,7.6,False
SESS0002030,CUST00092,2025-09-07,Mobile App,22,4.8,False
SESS0002031,CUST00093,2025-12-01,Website - Desktop,12,5.8,False
SESS0002032,CUST00093,2026-08-13,Mobile App,11,19.4,False
SESS0002033,CUST00093,2026-03-18,Mobile App,17,11.9,True
SESS0002034,CUST00093,2026-03-17,Mobile App,5,18.4,False
SESS0002035,CUST00093,2026-06-07,Website - Mobile Browser,20,18.2,False
SESS0002036,CUST00093,2025-09-12,Mobile App,16,9.2,True
SESS0002037,CUST00093,2025-12-18,Mobile App,5,1.3,True
SESS0002038,CUST00093,2026-08-01,Website - Desktop,18,27.9,True
SESS0002039,CUST00093,2025-08-30,Mobile App,12,20.7,False
SESS0002040,CUST00093,2026-01-02,Website - Desktop,13,18.3,False
SESS0002041,CUST00093,2025-12-06,Mobile App,13,7.0,True
SESS0002042,CUST00093,2026-01-17,Website - Desktop,25,1.5,True
SESS0002043,CUST00093,2025-11-05,Mobile App,19,5.1,True
SESS0002044,CUST00093,2026-05-24,Website - Mobile Browser,25,28.2,False
SESS0002045,CUST00093,2026-05-15,Mobile App,5,1.8,True
SESS0002046,CUST00093,2026-08-12,Website - Mobile Browser,2,3.6,False
SESS0002047,CUST00093,2026-05-06,Mobile App,7,11.5,False
SESS0002048,CUST00093,2025-10-01,Website - Mobile Browser,16,3.0,True
SESS0002049,CUST00093,2026-01-20,Mobile App,21,1.1,False
SESS0002050,CUST00093,2026-05-20,Website - Mobile Browser,11,13.2,False
SESS0002051,CUST00093,2025-10-02,Mobile App,11,11.6,False
SESS0002052,CUST00093,2026-06-13,Website - Desktop,23,15.0,False
SESS0002053,CUST00093,2025-10-20,Website - Desktop,12,29.1,False
SESS0002054,CUST00093,2026-03-26,Website - Mobile Browser,15,17.6,False
SESS0002055,CUST00093,2026-01-11,Mobile App,8,0.5,False
SESS0002056,CUST00093,2026-03-26,Website - Desktop,24,24.2,True
SESS0002057,CUST00093,2026-06-29,Website - Mobile Browser,8,2.9,False
SESS0002058,CUST00093,2025-12-09,Website - Mobile Browser,15,14.2,False
SESS0002059,CUST00093,2025-10-20,Mobile App,10,10.3,False
SESS0002060,CUST00093,2026-02-09,Website - Mobile Browser,10,25.2,False
SESS0002061,CUST00093,2026-07-11,Website - Mobile Browser,4,18.6,False
SESS0002062,CUST00093,2025-09-29,Website - Desktop,7,20.5,False
SESS0002063,CUST00093,2026-05-12,Mobile App,3,20.3,False
SESS0002064,CUST00093,2026-07-11,Website - Desktop,14,21.5,False
SESS0002065,CUST00093,2026-06-13,Website - Desktop,6,19.9,False
SESS0002066,CUST00093,2026-04-19,Website - Desktop,3,4.2,False
SESS0002067,CUST00093,2026-05-30,Mobile App,18,3.1,False
SESS0002068,CUST00093,2025-10-23,Website - Desktop,16,16.6,False
SESS0002069,CUST00094,2026-08-14,Website - Mobile Browser,20,2.3,True
SESS0002070,CUST00094,2026-05-18,Mobile App,22,3.9,False
SESS0002071,CUST00094,2026-06-29,Website - Mobile Browser,22,27.9,True
SESS0002072,CUST00094,2026-06-14,Website - Mobile Browser,16,19.2,True
SESS0002073,CUST00095,2026-07-27,Mobile App,5,6.4,False
SESS0002074,CUST00095,2025-12-27,Website - Mobile Browser,12,17.8,True
SESS0002075,CUST00095,2026-06-05,Mobile App,13,24.7,False
SESS0002076,CUST00095,2025-12-27,Website - Desktop,21,15.6,False
SESS0002077,CUST00095,2026-01-03,Website - Desktop,3,3.0,False
SESS0002078,CUST00095,2026-07-01,Website - Mobile Browser,10,6.2,True
SESS0002079,CUST00095,2026-01-29,Website - Mobile Browser,8,13.9,False
SESS0002080,CUST00095,2026-07-13,Mobile App,19,22.7,False
SESS0002081,CUST00095,2026-06-01,Website - Mobile Browser,5,26.3,False
SESS0002082,CUST00095,2026-01-13,Mobile App,7,4.7,False
SESS0002083,CUST00095,2025-11-10,Website - Mobile Browser,22,19.0,False
SESS0002084,CUST00095,2026-04-03,Website - Desktop,20,6.7,False
SESS0002085,CUST00095,2025-09-22,Website - Mobile Browser,23,8.1,False
SESS0002086,CUST00095,2025-10-20,Website - Mobile Browser,7,24.1,False
SESS0002087,CUST00095,2026-04-10,Website - Desktop,19,2.6,False
SESS0002088,CUST00096,2026-02-22,Website - Mobile Browser,5,1.7,True
SESS0002089,CUST00096,2026-06-12,Website - Desktop,22,26.2,False
SESS0002090,CUST00096,2025-10-17,Website - Desktop,6,21.2,False
SESS0002091,CUST00096,2026-07-06,Mobile App,14,13.6,False
SESS0002092,CUST00096,2026-03-11,Mobile App,12,2.4,True
SESS0002093,CUST00096,2026-08-10,Mobile App,9,9.8,False
SESS0002094,CUST00096,2026-06-04,Mobile App,16,28.5,False
SESS0002095,CUST00096,2025-09-27,Website - Desktop,11,27.9,False
SESS0002096,CUST00096,2025-09-29,Website - Desktop,14,8.2,False
SESS0002097,CUST00096,2025-12-17,Website - Desktop,19,13.1,True
SESS0002098,CUST00096,2026-07-29,Website - Mobile Browser,10,21.4,False
SESS0002099,CUST00096,2025-10-24,Mobile App,10,12.5,True
SESS0002100,CUST00096,2025-12-05,Mobile App,14,17.6,False
SESS0002101,CUST00097,2026-01-04,Website - Desktop,13,16.2,False
SESS0002102,CUST00097,2025-09-28,Mobile App,5,24.6,True
SESS0002103,CUST00097,2025-10-30,Website - Desktop,25,4.2,False
SESS0002104,CUST00097,2026-05-31,Website - Desktop,23,15.0,False
SESS0002105,CUST00097,2025-11-27,Mobile App,24,9.9,True
SESS0002106,CUST00097,2026-02-13,Website - Desktop,19,23.4,False
SESS0002107,CUST00097,2025-11-27,Website - Desktop,5,2.7,False
SESS0002108,CUST00097,2026-07-08,Website - Desktop,14,26.1,False
SESS0002109,CUST00097,2026-04-18,Mobile App,6,4.8,True
SESS0002110,CUST00097,2025-10-16,Website - Desktop,15,16.7,False
SESS0002111,CUST00097,2025-10-10,Website - Mobile Browser,22,22.0,True
SESS0002112,CUST00097,2026-03-19,Website - Desktop,16,21.8,False
SESS0002113,CUST00097,2025-09-10,Mobile App,12,3.9,False
SESS0002114,CUST00097,2026-07-02,Website - Mobile Browser,21,2.0,True
SESS0002115,CUST00097,2026-01-18,Mobile App,21,18.5,True
SESS0002116,CUST00097,2026-07-01,Website - Desktop,15,16.9,False
SESS0002117,CUST00097,2026-07-23,Mobile App,25,7.7,False
SESS0002118,CUST00097,2025-10-12,Website - Mobile Browser,5,21.0,False
SESS0002119,CUST00097,2026-01-06,Website - Mobile Browser,23,8.5,True
SESS0002120,CUST00097,2026-06-27,Website - Desktop,16,12.3,False
SESS0002121,CUST00097,2026-08-04,Mobile App,13,6.3,False
SESS0002122,CUST00097,2026-01-08,Website - Mobile Browser,5,25.5,False
SESS0002123,CUST00097,2026-04-29,Website - Mobile Browser,14,6.4,True
SESS0002124,CUST00097,2026-02-25,Mobile App,5,1.3,False
SESS0002125,CUST00097,2025-11-29,Mobile App,24,20.4,False
SESS0002126,CUST00097,2026-07-08,Website - Desktop,5,11.9,False
SESS0002127,CUST00098,2026-04-29,Mobile App,7,29.8,True
SESS0002128,CUST00098,2026-04-07,Website - Desktop,22,17.5,True
SESS0002129,CUST00098,2026-04-15,Website - Mobile Browser,6,28.2,False
SESS0002130,CUST00098,2026-05-20,Website - Mobile Browser,13,15.2,False
SESS0002131,CUST00098,2025-11-23,Mobile App,23,6.6,True
SESS0002132,CUST00098,2026-06-18,Website - Desktop,21,20.5,False
SESS0002133,CUST00098,2025-08-29,Website - Desktop,14,26.4,False
SESS0002134,CUST00098,2026-06-30,Mobile App,18,29.6,False
SESS0002135,CUST00098,2025-12-09,Website - Desktop,19,21.6,True
SESS0002136,CUST00098,2025-10-22,Mobile App,5,8.2,False
SESS0002137,CUST00098,2026-01-17,Mobile App,19,28.0,False
SESS0002138,CUST00098,2025-09-22,Website - Mobile Browser,1,2.8,False
SESS0002139,CUST00098,2026-01-13,Website - Desktop,13,3.7,False
SESS0002140,CUST00098,2026-02-09,Website - Mobile Browser,23,20.9,False
SESS0002141,CUST00098,2025-09-29,Mobile App,18,26.4,True
SESS0002142,CUST00098,2026-02-10,Website - Mobile Browser,24,15.5,False
SESS0002143,CUST00098,2026-04-15,Website - Mobile Browser,24,1.6,False
SESS0002144,CUST00098,2026-07-17,Mobile App,2,8.8,False
SESS0002145,CUST00098,2026-02-10,Mobile App,12,12.5,False
SESS0002146,CUST00098,2025-09-26,Website - Desktop,3,20.8,False
SESS0002147,CUST00098,2026-05-17,Mobile App,17,19.2,True
SESS0002148,CUST00098,2026-07-23,Website - Mobile Browser,21,6.9,False
SESS0002149,CUST00098,2026-07-25,Website - Desktop,12,15.4,True
SESS0002150,CUST00098,2026-05-30,Website - Mobile Browser,21,0.9,False
SESS0002151,CUST00098,2025-11-06,Website - Mobile Browser,11,11.8,False
SESS0002152,CUST00098,2025-12-23,Website - Desktop,15,16.7,True
SESS0002153,CUST00098,2025-12-19,Website - Mobile Browser,2,5.1,False
SESS0002154,CUST00098,2026-08-20,Website - Mobile Browser,4,12.4,False
SESS0002155,CUST00098,2026-02-18,Website - Mobile Browser,18,19.6,True
SESS0002156,CUST00098,2026-05-06,Website - Mobile Browser,4,13.4,True
SESS0002157,CUST00098,2026-02-14,Website - Mobile Browser,13,13.0,False
SESS0002158,CUST00098,2025-12-05,Website - Desktop,4,3.0,False
SESS0002159,CUST00098,2025-09-09,Website - Desktop,15,11.0,False
SESS0002160,CUST00098,2025-10-22,Website - Mobile Browser,7,20.1,True
SESS0002161,CUST00099,2026-02-12,Website - Desktop,2,21.7,False
SESS0002162,CUST00099,2026-04-14,Website - Desktop,18,6.6,True
SESS0002163,CUST00099,2025-12-20,Website - Desktop,21,16.4,False
SESS0002164,CUST00099,2025-09-07,Website - Desktop,11,13.5,True
SESS0002165,CUST00100,2026-03-31,Mobile App,12,28.6,False
SESS0002166,CUST00100,2026-01-10,Website - Mobile Browser,21,18.0,False
SESS0002167,CUST00100,2026-07-30,Mobile App,10,5.2,False
SESS0002168,CUST00100,2026-01-04,Mobile App,4,14.3,False
SESS0002169,CUST00100,2026-01-28,Website - Desktop,11,17.0,True
SESS0002170,CUST00100,2026-02-13,Website - Desktop,18,24.5,False
SESS0002171,CUST00100,2025-09-15,Website - Desktop,18,14.8,False
SESS0002172,CUST00100,2026-07-05,Mobile App,25,6.5,True
SESS0002173,CUST00100,2026-08-04,Website - Mobile Browser,11,6.5,False
SESS0002174,CUST00100,2026-04-30,Website - Desktop,6,14.6,False
SESS0002175,CUST00100,2025-12-02,Website - Mobile Browser,18,24.4,False
SESS0002176,CUST00100,2026-04-12,Website - Desktop,3,19.3,False
SESS0002177,CUST00100,2025-09-26,Website - Mobile Browser,2,5.4,True
SESS0002178,CUST00100,2025-09-20,Website - Mobile Browser,12,28.3,False
SESS0002179,CUST00100,2026-01-19,Mobile App,1,24.2,False
SESS0002180,CUST00100,2025-12-12,Mobile App,1,16.3,False
SESS0002181,CUST00100,2026-05-10,Website - Desktop,5,26.6,False
SESS0002182,CUST00100,2026-07-06,Website - Mobile Browser,15,23.1,False
SESS0002183,CUST00100,2026-03-03,Website - Mobile Browser,6,28.5,False
SESS0002184,CUST00100,2026-04-25,Website - Desktop,15,27.6,False
SESS0002185,CUST00100,2025-11-28,Mobile App,4,26.4,False
SESS0002186,CUST00100,2026-06-21,Mobile App,11,4.3,False
SESS0002187,CUST00100,2025-09-29,Website - Mobile Browser,17,27.7,True
SESS0002188,CUST00101,2026-07-17,Mobile App,1,13.6,True
SESS0002189,CUST00101,2025-12-28,Mobile App,2,24.9,False
SESS0002190,CUST00101,2026-05-25,Website - Desktop,5,6.2,False
SESS0002191,CUST00101,2025-10-25,Website - Desktop,7,26.7,False
SESS0002192,CUST00101,2025-12-30,Website - Desktop,24,19.9,False
SESS0002193,CUST00101,2026-01-24,Website - Mobile Browser,22,13.7,False
SESS0002194,CUST00101,2026-02-14,Website - Mobile Browser,23,27.1,False
SESS0002195,CUST00101,2026-05-01,Website - Mobile Browser,19,17.7,False
SESS0002196,CUST00101,2025-10-23,Website - Desktop,12,21.4,False
SESS0002197,CUST00101,2026-05-04,Website - Desktop,13,23.2,False
SESS0002198,CUST00101,2026-01-01,Mobile App,20,18.5,False
SESS0002199,CUST00101,2026-05-03,Website - Mobile Browser,8,6.2,False
SESS0002200,CUST00101,2026-01-14,Mobile App,1,18.6,False
SESS0002201,CUST00101,2025-08-30,Mobile App,10,28.4,False
SESS0002202,CUST00101,2026-06-04,Website - Desktop,22,21.5,True
SESS0002203,CUST00101,2026-03-29,Website - Desktop,20,6.4,False
SESS0002204,CUST00101,2025-09-24,Mobile App,3,17.6,False
SESS0002205,CUST00101,2026-04-24,Mobile App,20,21.3,False
SESS0002206,CUST00101,2026-04-05,Website - Desktop,23,8.9,False
SESS0002207,CUST00101,2025-12-21,Website - Desktop,2,23.0,False
SESS0002208,CUST00101,2026-08-17,Website - Mobile Browser,19,3.9,False
SESS0002209,CUST00101,2026-07-31,Website - Desktop,2,22.5,True
SESS0002210,CUST00101,2026-05-21,Mobile App,13,21.4,False
SESS0002211,CUST00101,2026-05-19,Website - Desktop,1,1.4,True
SESS0002212,CUST00101,2025-12-18,Website - Desktop,12,17.0,False
SESS0002213,CUST00101,2025-10-20,Website - Mobile Browser,9,25.4,False
SESS0002214,CUST00101,2026-02-08,Website - Mobile Browser,15,26.0,False
SESS0002215,CUST00101,2025-10-19,Mobile App,8,9.9,False
SESS0002216,CUST00101,2026-07-04,Website - Mobile Browser,7,11.1,False
SESS0002217,CUST00101,2025-10-06,Website - Mobile Browser,6,3.7,False
SESS0002218,CUST00101,2026-08-11,Website - Desktop,19,3.2,False
SESS0002219,CUST00101,2026-01-20,Mobile App,23,15.4,False
SESS0002220,CUST00101,2026-03-02,Website - Mobile Browser,13,25.7,False
SESS0002221,CUST00101,2025-08-28,Mobile App,5,1.2,True
SESS0002222,CUST00101,2026-02-05,Website - Desktop,23,4.6,False
SESS0002223,CUST00101,2026-06-22,Website - Desktop,12,4.8,False
SESS0002224,CUST00101,2025-10-11,Website - Desktop,13,16.4,False
SESS0002225,CUST00101,2026-02-04,Website - Mobile Browser,6,29.7,False
SESS0002226,CUST00102,2026-08-11,Website - Desktop,1,1.7,True
SESS0002227,CUST00102,2025-10-01,Website - Mobile Browser,22,19.9,True
SESS0002228,CUST00102,2025-11-13,Website - Desktop,22,2.0,False
SESS0002229,CUST00102,2026-08-14,Website - Mobile Browser,13,23.8,False
SESS0002230,CUST00102,2026-01-25,Website - Mobile Browser,1,17.0,False
SESS0002231,CUST00102,2026-03-11,Mobile App,5,15.1,True
SESS0002232,CUST00102,2025-10-25,Website - Mobile Browser,7,22.0,False
SESS0002233,CUST00102,2026-01-09,Website - Mobile Browser,24,6.3,False
SESS0002234,CUST00103,2025-12-30,Website - Mobile Browser,7,11.8,False
SESS0002235,CUST00103,2026-08-04,Mobile App,1,3.1,True
SESS0002236,CUST00103,2026-08-11,Website - Mobile Browser,2,17.9,False
